,Text,True,mask,0,1,2,3,4,5
221,i feel hesitant to just pick a random promise or covenant out of the bible and stake a personal claim on it you know,LABEL_4,0,2.7100743409391725e-06,2.7100743409391725e-06,2.7100743409391725e-06,2.7100743409391725e-06,2.7100743409391725e-06,2.7100743409391725e-06
222,i feel its time no more reluctant feelings about it like yesterday,LABEL_4,-1,3.271807003102367e-08,3.271807003102367e-08,3.271807003102367e-08,3.271807003102367e-08,3.271807003102367e-08,3.271807003102367e-08
223,i feel its time no more reluctant feelings about it like yesterday,LABEL_4,0,0.29280367493629456,0.29280367493629456,0.29280367493629456,0.29280367493629456,0.29280367493629456,0.29280367493629456
224,i feel hesitant in offering personal insights and observations worrying theyll only come off as inspid and narcissistic but some encouragement comes in the amount of interest such posts generate,LABEL_4,-1,9.736004358273931e-08,9.736004358273931e-08,9.736004358273931e-08,9.736004358273931e-08,9.736004358273931e-08,9.736004358273931e-08
225,i feel hesitant in offering personal insights and observations worrying theyll only come off as inspid and narcissistic but some encouragement comes in the amount of interest such posts generate,LABEL_4,0,0.01686951145529747,0.01686951145529747,0.01686951145529747,0.01686951145529747,0.01686951145529747,0.01686951145529747
226,i didn t even feel hesitant having one student go into the teacher s lounge to retrieve the sodas from the fridge,LABEL_4,-1,1.134170304339932e-07,1.134170304339932e-07,1.134170304339932e-07,1.134170304339932e-07,1.134170304339932e-07,1.134170304339932e-07
227,i didn t even feel hesitant having one student go into the teacher s lounge to retrieve the sodas from the fridge,LABEL_4,0,5.923716798861278e-06,5.923716798861278e-06,5.923716798861278e-06,5.923716798861278e-06,5.923716798861278e-06,5.923716798861278e-06
228,i also feel most reluctant to engage on any alternative style commissions which might require high levels of attention and energy sleuthing along pavements and camouflaged behind trees,LABEL_4,-1,6.736515700822565e-08,6.736515700822565e-08,6.736515700822565e-08,6.736515700822565e-08,6.736515700822565e-08,6.736515700822565e-08
229,i also feel most reluctant to engage on any alternative style commissions which might require high levels of attention and energy sleuthing along pavements and camouflaged behind trees,LABEL_4,0,0.1699536144733429,0.1699536144733429,0.1699536144733429,0.1699536144733429,0.1699536144733429,0.1699536144733429
230,i feel reluctant to be hospitable towards other people,LABEL_4,-1,5.890347765102888e-08,5.890347765102888e-08,5.890347765102888e-08,5.890347765102888e-08,5.890347765102888e-08,5.890347765102888e-08
231,i feel reluctant to be hospitable towards other people,LABEL_4,0,0.3689667880535126,0.3689667880535126,0.3689667880535126,0.3689667880535126,0.3689667880535126,0.3689667880535126
232,i feel i must try and do something but i am reluctant without a gt firm reassurance of what will be published and when,LABEL_4,-1,4.117863028341162e-08,4.117863028341162e-08,4.117863028341162e-08,4.117863028341162e-08,4.117863028341162e-08,4.117863028341162e-08
233,i feel i must try and do something but i am reluctant without a gt firm reassurance of what will be published and when,LABEL_4,0,0.2814990282058716,0.2814990282058716,0.2814990282058716,0.2814990282058716,0.2814990282058716,0.2814990282058716
234,i know that social networks and media nowadays are so prone to judgment by people and you may feel hesitant to do so due to that,LABEL_4,-1,9.864739070053474e-08,9.864739070053474e-08,9.864739070053474e-08,9.864739070053474e-08,9.864739070053474e-08,9.864739070053474e-08
235,i know that social networks and media nowadays are so prone to judgment by people and you may feel hesitant to do so due to that,LABEL_4,0,7.735822691756766e-06,7.735822691756766e-06,7.735822691756766e-06,7.735822691756766e-06,7.735822691756766e-06,7.735822691756766e-06
236,i think most people actually think this but they feel reluctant to make a firm commitment to the belief because it sounds strange and spiritual or something,LABEL_4,-1,3.753249444571338e-08,3.753249444571338e-08,3.753249444571338e-08,3.753249444571338e-08,3.753249444571338e-08,3.753249444571338e-08
237,i think most people actually think this but they feel reluctant to make a firm commitment to the belief because it sounds strange and spiritual or something,LABEL_4,0,0.3897709250450134,0.3897709250450134,0.3897709250450134,0.3897709250450134,0.3897709250450134,0.3897709250450134
238,i admit i feel hesitant and i hush my own excitement for fear of being just one more person that feels the spark only to let it burn out,LABEL_4,-1,7.54652589307625e-08,7.54652589307625e-08,7.54652589307625e-08,7.54652589307625e-08,7.54652589307625e-08,7.54652589307625e-08
239,i admit i feel hesitant and i hush my own excitement for fear of being just one more person that feels the spark only to let it burn out,LABEL_4,0,0.0007447716197930276,0.0007447716197930276,0.0007447716197930276,0.0007447716197930276,0.0007447716197930276,0.0007447716197930276
240,i think this is why im feeling reluctant to turn my full attention to beginning of the fall semester,LABEL_4,-1,4.255836927313794e-08,4.255836927313794e-08,4.255836927313794e-08,4.255836927313794e-08,4.255836927313794e-08,4.255836927313794e-08
241,i think this is why im feeling reluctant to turn my full attention to beginning of the fall semester,LABEL_4,0,0.48310720920562744,0.48310720920562744,0.48310720920562744,0.48310720920562744,0.48310720920562744,0.48310720920562744
242,i always feel reluctant to say that i m a person that needs structure,LABEL_4,-1,6.670260432883879e-08,6.670260432883879e-08,6.670260432883879e-08,6.670260432883879e-08,6.670260432883879e-08,6.670260432883879e-08
243,i always feel reluctant to say that i m a person that needs structure,LABEL_4,0,0.21869707107543945,0.21869707107543945,0.21869707107543945,0.21869707107543945,0.21869707107543945,0.21869707107543945
244,i am feeling really demotivated and reluctant to do my work but i guess it usually takes me about weeks to get into gear,LABEL_4,-1,7.160009118933885e-08,7.160009118933885e-08,7.160009118933885e-08,7.160009118933885e-08,7.160009118933885e-08,7.160009118933885e-08
245,i am feeling really demotivated and reluctant to do my work but i guess it usually takes me about weeks to get into gear,LABEL_4,0,0.5604594945907593,0.5604594945907593,0.5604594945907593,0.5604594945907593,0.5604594945907593,0.5604594945907593
246,i am feeling reluctant to have the procedure repeated on the left side,LABEL_4,-1,6.781921513265843e-08,6.781921513265843e-08,6.781921513265843e-08,6.781921513265843e-08,6.781921513265843e-08,6.781921513265843e-08
247,i am feeling reluctant to have the procedure repeated on the left side,LABEL_4,0,0.4850188195705414,0.4850188195705414,0.4850188195705414,0.4850188195705414,0.4850188195705414,0.4850188195705414
248,i feel ive been hesitant to question the process for fear that i will not be heard but it is time for a change,LABEL_4,-1,1.0656484761284446e-07,1.0656484761284446e-07,1.0656484761284446e-07,1.0656484761284446e-07,1.0656484761284446e-07,1.0656484761284446e-07
249,i feel ive been hesitant to question the process for fear that i will not be heard but it is time for a change,LABEL_4,0,0.004018793813884258,0.004018793813884258,0.004018793813884258,0.004018793813884258,0.004018793813884258,0.004018793813884258
250,i truly feel towards people i am reluctant to put here cos i am afraid what people that read my blog might judge me,LABEL_4,-1,3.56291138814413e-08,3.56291138814413e-08,3.56291138814413e-08,3.56291138814413e-08,3.56291138814413e-08,3.56291138814413e-08
251,i truly feel towards people i am reluctant to put here cos i am afraid what people that read my blog might judge me,LABEL_4,0,0.001955172047019005,0.001955172047019005,0.001955172047019005,0.001955172047019005,0.001955172047019005,0.001955172047019005
252,i also feel hesitant to give them money because again i don t want to help an alcoholic stay one,LABEL_4,-1,1.1602273275457264e-07,1.1602273275457264e-07,1.1602273275457264e-07,1.1602273275457264e-07,1.1602273275457264e-07,1.1602273275457264e-07
253,i also feel hesitant to give them money because again i don t want to help an alcoholic stay one,LABEL_4,0,0.00011035487841581926,0.00011035487841581926,0.00011035487841581926,0.00011035487841581926,0.00011035487841581926,0.00011035487841581926
254,i feel reluctant to try out the night life in havana and this is depressing as it was one of the major attractions of going here,LABEL_4,-1,7.514524469343087e-08,7.514524469343087e-08,7.514524469343087e-08,7.514524469343087e-08,7.514524469343087e-08,7.514524469343087e-08
255,i feel reluctant to try out the night life in havana and this is depressing as it was one of the major attractions of going here,LABEL_4,0,0.7530897259712219,0.7530897259712219,0.7530897259712219,0.7530897259712219,0.7530897259712219,0.7530897259712219
256,i feel reluctant to watch this episode,LABEL_4,-1,5.7866849090260075e-08,5.7866849090260075e-08,5.7866849090260075e-08,5.7866849090260075e-08,5.7866849090260075e-08,5.7866849090260075e-08
257,i feel reluctant to watch this episode,LABEL_4,0,0.2994992434978485,0.2994992434978485,0.2994992434978485,0.2994992434978485,0.2994992434978485,0.2994992434978485
258,i feel reluctant to pack but know that once i am back in new zealand that i will be fine again,LABEL_4,-1,6.608412661535112e-08,6.608412661535112e-08,6.608412661535112e-08,6.608412661535112e-08,6.608412661535112e-08,6.608412661535112e-08
259,i feel reluctant to pack but know that once i am back in new zealand that i will be fine again,LABEL_4,0,0.24500970542430878,0.24500970542430878,0.24500970542430878,0.24500970542430878,0.24500970542430878,0.24500970542430878
260,i feel reluctant to put all the thoughts in me head into words,LABEL_4,-1,6.873300151255535e-08,6.873300151255535e-08,6.873300151255535e-08,6.873300151255535e-08,6.873300151255535e-08,6.873300151255535e-08
261,i feel reluctant to put all the thoughts in me head into words,LABEL_4,0,0.36322471499443054,0.36322471499443054,0.36322471499443054,0.36322471499443054,0.36322471499443054,0.36322471499443054
262,i was looking at my old notes from uni days last night and realised i forgot quite a bit of them already so while being excited im also feeling rather apprehensive about starting at module instead of the first ever module,LABEL_4,-1,9.785637899994981e-08,9.785637899994981e-08,9.785637899994981e-08,9.785637899994981e-08,9.785637899994981e-08,9.785637899994981e-08
263,i was looking at my old notes from uni days last night and realised i forgot quite a bit of them already so while being excited im also feeling rather apprehensive about starting at module instead of the first ever module,LABEL_4,0,0.07051054388284683,0.07051054388284683,0.07051054388284683,0.07051054388284683,0.07051054388284683,0.07051054388284683
264,i feel reluctant talking about this on here but i am trusting again although i have been hurt and heart broken but i am never scared of falling in love or trusting again because i know the right guy is out there,LABEL_4,-1,5.418954174274404e-08,5.418954174274404e-08,5.418954174274404e-08,5.418954174274404e-08,5.418954174274404e-08,5.418954174274404e-08
265,i feel reluctant talking about this on here but i am trusting again although i have been hurt and heart broken but i am never scared of falling in love or trusting again because i know the right guy is out there,LABEL_4,0,0.4635293483734131,0.4635293483734131,0.4635293483734131,0.4635293483734131,0.4635293483734131,0.4635293483734131
266,i feel reluctant to be part of the movie in the first place,LABEL_4,-1,7.260454992774612e-08,7.260454992774612e-08,7.260454992774612e-08,7.260454992774612e-08,7.260454992774612e-08,7.260454992774612e-08
267,i feel reluctant to be part of the movie in the first place,LABEL_4,0,0.4143441915512085,0.4143441915512085,0.4143441915512085,0.4143441915512085,0.4143441915512085,0.4143441915512085
268,i feel even you know a little hesitant explaining this as a white australian woman,LABEL_4,-1,1.0738261835285812e-07,1.0738261835285812e-07,1.0738261835285812e-07,1.0738261835285812e-07,1.0738261835285812e-07,1.0738261835285812e-07
269,i feel even you know a little hesitant explaining this as a white australian woman,LABEL_4,0,0.0018093775724992156,0.0018093775724992156,0.0018093775724992156,0.0018093775724992156,0.0018093775724992156,0.0018093775724992156
270,i is feeling because i m hesitant now given the fact that it s like bucks a day to park there and a day for internet,LABEL_4,-1,8.572285992158868e-08,8.572285992158868e-08,8.572285992158868e-08,8.572285992158868e-08,8.572285992158868e-08,8.572285992158868e-08
271,i is feeling because i m hesitant now given the fact that it s like bucks a day to park there and a day for internet,LABEL_4,0,3.5672151170729194e-06,3.5672151170729194e-06,3.5672151170729194e-06,3.5672151170729194e-06,3.5672151170729194e-06,3.5672151170729194e-06
272,i feel reluctant to but the craft side on hold as i ve only just started out and sales were slowly building up it would feel like such a waste of time and effort to stop now,LABEL_4,-1,5.949457460019403e-08,5.949457460019403e-08,5.949457460019403e-08,5.949457460019403e-08,5.949457460019403e-08,5.949457460019403e-08
273,i feel reluctant to but the craft side on hold as i ve only just started out and sales were slowly building up it would feel like such a waste of time and effort to stop now,LABEL_4,0,0.27572688460350037,0.27572688460350037,0.27572688460350037,0.27572688460350037,0.27572688460350037,0.27572688460350037
274,i just feel so reluctant to do anything here and i know that sticking it out and working like a trojan shows strength of character but blah its getting me down again,LABEL_4,-1,4.269349318519744e-08,4.269349318519744e-08,4.269349318519744e-08,4.269349318519744e-08,4.269349318519744e-08,4.269349318519744e-08
275,i just feel so reluctant to do anything here and i know that sticking it out and working like a trojan shows strength of character but blah its getting me down again,LABEL_4,0,0.3269519805908203,0.3269519805908203,0.3269519805908203,0.3269519805908203,0.3269519805908203,0.3269519805908203
276,im feeling hesitant and now that he knows im interviewing for this other position he has been quickly trying to offer me something,LABEL_4,-1,8.347604563141431e-08,8.347604563141431e-08,8.347604563141431e-08,8.347604563141431e-08,8.347604563141431e-08,8.347604563141431e-08
277,im feeling hesitant and now that he knows im interviewing for this other position he has been quickly trying to offer me something,LABEL_4,0,6.880767386974185e-07,6.880767386974185e-07,6.880767386974185e-07,6.880767386974185e-07,6.880767386974185e-07,6.880767386974185e-07
278,i do feel a little hesitant because kelly basically left all the very final choices of color up to me,LABEL_4,-1,1.2065675036865287e-07,1.2065675036865287e-07,1.2065675036865287e-07,1.2065675036865287e-07,1.2065675036865287e-07,1.2065675036865287e-07
279,i do feel a little hesitant because kelly basically left all the very final choices of color up to me,LABEL_4,0,0.0006473197136074305,0.0006473197136074305,0.0006473197136074305,0.0006473197136074305,0.0006473197136074305,0.0006473197136074305
280,i rarely feel hesitant to say something sometimes even too much,LABEL_4,-1,8.766237158397416e-08,8.766237158397416e-08,8.766237158397416e-08,8.766237158397416e-08,8.766237158397416e-08,8.766237158397416e-08
281,i rarely feel hesitant to say something sometimes even too much,LABEL_4,0,0.024899451062083244,0.024899451062083244,0.024899451062083244,0.024899451062083244,0.024899451062083244,0.024899451062083244
282,i am feeling hesitant to forgive anyone because i think the person does not deserve my forgiveness or because i want to hold onto my hurt and anger for a while i look at this picture,LABEL_4,-1,1.1902529450935617e-07,1.1902529450935617e-07,1.1902529450935617e-07,1.1902529450935617e-07,1.1902529450935617e-07,1.1902529450935617e-07
283,i am feeling hesitant to forgive anyone because i think the person does not deserve my forgiveness or because i want to hold onto my hurt and anger for a while i look at this picture,LABEL_4,0,0.0035993473138660192,0.0035993473138660192,0.0035993473138660192,0.0035993473138660192,0.0035993473138660192,0.0035993473138660192
284,im already feeling all hesitant and shit,LABEL_4,-1,1.1348995343496426e-07,1.1348995343496426e-07,1.1348995343496426e-07,1.1348995343496426e-07,1.1348995343496426e-07,1.1348995343496426e-07
285,im already feeling all hesitant and shit,LABEL_4,0,0.11651039123535156,0.11651039123535156,0.11651039123535156,0.11651039123535156,0.11651039123535156,0.11651039123535156
286,i sometimes feel hesitant to write receive responses and then not be able to respond to them,LABEL_4,-1,9.759914831874994e-08,9.759914831874994e-08,9.759914831874994e-08,9.759914831874994e-08,9.759914831874994e-08,9.759914831874994e-08
287,i sometimes feel hesitant to write receive responses and then not be able to respond to them,LABEL_4,0,0.004459477495402098,0.004459477495402098,0.004459477495402098,0.004459477495402098,0.004459477495402098,0.004459477495402098
288,i feel myself hesitant but remind myself that the days of hesitancy are over,LABEL_4,-1,8.627481662415448e-08,8.627481662415448e-08,8.627481662415448e-08,8.627481662415448e-08,8.627481662415448e-08,8.627481662415448e-08
289,i feel myself hesitant but remind myself that the days of hesitancy are over,LABEL_4,0,0.03320193663239479,0.03320193663239479,0.03320193663239479,0.03320193663239479,0.03320193663239479,0.03320193663239479
290,i feel hesitant and very much like an intruder but the translator asks him if we can use it,LABEL_4,-1,1.2549752170798456e-07,1.2549752170798456e-07,1.2549752170798456e-07,1.2549752170798456e-07,1.2549752170798456e-07,1.2549752170798456e-07
291,i feel hesitant and very much like an intruder but the translator asks him if we can use it,LABEL_4,0,5.271788904792629e-05,5.271788904792629e-05,5.271788904792629e-05,5.271788904792629e-05,5.271788904792629e-05,5.271788904792629e-05
292,i feel hesitant in singing praises for skyn after i was so horribly wrong about philosophy but i feel like this relationship is going to work,LABEL_4,-1,1.1798769605775306e-07,1.1798769605775306e-07,1.1798769605775306e-07,1.1798769605775306e-07,1.1798769605775306e-07,1.1798769605775306e-07
293,i feel hesitant in singing praises for skyn after i was so horribly wrong about philosophy but i feel like this relationship is going to work,LABEL_4,0,1.661202622926794e-05,1.661202622926794e-05,1.661202622926794e-05,1.661202622926794e-05,1.661202622926794e-05,1.661202622926794e-05
294,i feel the need to confirm that they have my app and i m hesitant to bother the nice woman at the sf consulate anymore thanks in advance for any help,LABEL_4,-1,7.798309553663785e-08,7.798309553663785e-08,7.798309553663785e-08,7.798309553663785e-08,7.798309553663785e-08,7.798309553663785e-08
295,i feel the need to confirm that they have my app and i m hesitant to bother the nice woman at the sf consulate anymore thanks in advance for any help,LABEL_4,0,1.0867205446629669e-06,1.0867205446629669e-06,1.0867205446629669e-06,1.0867205446629669e-06,1.0867205446629669e-06,1.0867205446629669e-06
296,i am still feeling hesitant about the entire thing,LABEL_4,-1,1.1516815590084661e-07,1.1516815590084661e-07,1.1516815590084661e-07,1.1516815590084661e-07,1.1516815590084661e-07,1.1516815590084661e-07
297,i am still feeling hesitant about the entire thing,LABEL_4,0,0.0485072061419487,0.0485072061419487,0.0485072061419487,0.0485072061419487,0.0485072061419487,0.0485072061419487
298,i feel reluctant to take on a fast pace and lots of volunteering again,LABEL_4,-1,6.600312474347447e-08,6.600312474347447e-08,6.600312474347447e-08,6.600312474347447e-08,6.600312474347447e-08,6.600312474347447e-08
299,i feel reluctant to take on a fast pace and lots of volunteering again,LABEL_4,0,0.3234158456325531,0.3234158456325531,0.3234158456325531,0.3234158456325531,0.3234158456325531,0.3234158456325531
300,i feel reluctant to write now i know it helps me detox yet its a struggle to let myself succumb to writing about them,LABEL_4,-1,5.728886520728338e-08,5.728886520728338e-08,5.728886520728338e-08,5.728886520728338e-08,5.728886520728338e-08,5.728886520728338e-08
301,i feel reluctant to write now i know it helps me detox yet its a struggle to let myself succumb to writing about them,LABEL_4,0,0.7035753130912781,0.7035753130912781,0.7035753130912781,0.7035753130912781,0.7035753130912781,0.7035753130912781
302,i feel hesitant to tell them the truth about leaving the house to get the toy,LABEL_4,-1,1.2232760582264746e-07,1.2232760582264746e-07,1.2232760582264746e-07,1.2232760582264746e-07,1.2232760582264746e-07,1.2232760582264746e-07
303,i feel hesitant to tell them the truth about leaving the house to get the toy,LABEL_4,0,2.4642699827381875e-06,2.4642699827381875e-06,2.4642699827381875e-06,2.4642699827381875e-06,2.4642699827381875e-06,2.4642699827381875e-06
304,i miss my grandpa but now i feel reluctant to visit him simply because i dont want him to see me in this state,LABEL_4,-1,4.000826336891805e-08,4.000826336891805e-08,4.000826336891805e-08,4.000826336891805e-08,4.000826336891805e-08,4.000826336891805e-08
305,i miss my grandpa but now i feel reluctant to visit him simply because i dont want him to see me in this state,LABEL_4,0,0.4901019334793091,0.4901019334793091,0.4901019334793091,0.4901019334793091,0.4901019334793091,0.4901019334793091
306,i admit i feel hesitant about hosting this since there are friends or hers that i dont know but no one else was able to host one so please forgive me,LABEL_4,-1,7.962666614957925e-08,7.962666614957925e-08,7.962666614957925e-08,7.962666614957925e-08,7.962666614957925e-08,7.962666614957925e-08
307,i admit i feel hesitant about hosting this since there are friends or hers that i dont know but no one else was able to host one so please forgive me,LABEL_4,0,1.8605845980346203e-05,1.8605845980346203e-05,1.8605845980346203e-05,1.8605845980346203e-05,1.8605845980346203e-05,1.8605845980346203e-05
308,i didnt feel any shame yet i was naturally more bashful about just stripping down than some of my friends where nudity was just more normalized in their lives,LABEL_4,-1,5.356986321203294e-08,5.356986321203294e-08,5.356986321203294e-08,5.356986321203294e-08,5.356986321203294e-08,5.356986321203294e-08
309,i didnt feel any shame yet i was naturally more bashful about just stripping down than some of my friends where nudity was just more normalized in their lives,LABEL_4,0,0.31554654240608215,0.31554654240608215,0.31554654240608215,0.31554654240608215,0.31554654240608215,0.31554654240608215
310,i lay in bed feeling reluctant to move the thought of the simplest of tasks from the coming day seemed like too much effort and i felt id give anything to stay in bed all day,LABEL_4,-1,5.292354288144452e-08,5.292354288144452e-08,5.292354288144452e-08,5.292354288144452e-08,5.292354288144452e-08,5.292354288144452e-08
311,i lay in bed feeling reluctant to move the thought of the simplest of tasks from the coming day seemed like too much effort and i felt id give anything to stay in bed all day,LABEL_4,0,0.43766748905181885,0.43766748905181885,0.43766748905181885,0.43766748905181885,0.43766748905181885,0.43766748905181885
312,i guess my slacking is a mixture of wanting to relax during the summer spending more time reading getting all my writing juices out at my newspaper internship and feeling reluctant to feed the ever growing digital representation of myself that has accumulated on the internet,LABEL_4,-1,5.178441497832864e-08,5.178441497832864e-08,5.178441497832864e-08,5.178441497832864e-08,5.178441497832864e-08,5.178441497832864e-08
313,i guess my slacking is a mixture of wanting to relax during the summer spending more time reading getting all my writing juices out at my newspaper internship and feeling reluctant to feed the ever growing digital representation of myself that has accumulated on the internet,LABEL_4,0,0.38767820596694946,0.38767820596694946,0.38767820596694946,0.38767820596694946,0.38767820596694946,0.38767820596694946
314,i always feel hesitant for some strange reasons in meeting medical doctors like me who are involved deeply in the field of creative writing,LABEL_4,-1,8.749565694188277e-08,8.749565694188277e-08,8.749565694188277e-08,8.749565694188277e-08,8.749565694188277e-08,8.749565694188277e-08
315,i always feel hesitant for some strange reasons in meeting medical doctors like me who are involved deeply in the field of creative writing,LABEL_4,0,1.196245079881919e-06,1.196245079881919e-06,1.196245079881919e-06,1.196245079881919e-06,1.196245079881919e-06,1.196245079881919e-06
316,i may choose one thing to focus on and feel reluctant to get out of it to move on to the next task in other words i am often too lazy to change my current flow to establish a new one,LABEL_4,-1,3.848144203288939e-08,3.848144203288939e-08,3.848144203288939e-08,3.848144203288939e-08,3.848144203288939e-08,3.848144203288939e-08
317,i may choose one thing to focus on and feel reluctant to get out of it to move on to the next task in other words i am often too lazy to change my current flow to establish a new one,LABEL_4,0,0.15008486807346344,0.15008486807346344,0.15008486807346344,0.15008486807346344,0.15008486807346344,0.15008486807346344
318,i feel reluctant to even make the first contact with the other party,LABEL_4,-1,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08
319,i feel reluctant to even make the first contact with the other party,LABEL_4,0,0.3275354206562042,0.3275354206562042,0.3275354206562042,0.3275354206562042,0.3275354206562042,0.3275354206562042
320,i do feel reluctant to go home because of my father s attitude i don t think he likes me,LABEL_4,-1,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08
321,i do feel reluctant to go home because of my father s attitude i don t think he likes me,LABEL_4,0,0.22572632133960724,0.22572632133960724,0.22572632133960724,0.22572632133960724,0.22572632133960724,0.22572632133960724
322,i feel reluctant to take back the infamous econs test paper now,LABEL_4,-1,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08
323,i feel reluctant to take back the infamous econs test paper now,LABEL_4,0,0.2051635980606079,0.2051635980606079,0.2051635980606079,0.2051635980606079,0.2051635980606079,0.2051635980606079
324,i feel myself hesitant in calling back because i fear the question about who am i dating and then not being able to even keep a poker voice if when deciding to avoid the the truth,LABEL_4,-1,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07
325,i feel myself hesitant in calling back because i fear the question about who am i dating and then not being able to even keep a poker voice if when deciding to avoid the the truth,LABEL_4,0,0.00015103626355994493,0.00015103626355994493,0.00015103626355994493,0.00015103626355994493,0.00015103626355994493,0.00015103626355994493
326,i feel hesitant to say more because i am getting the news second hand,LABEL_4,-1,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07
327,i feel hesitant to say more because i am getting the news second hand,LABEL_4,0,8.249788265857205e-07,8.249788265857205e-07,8.249788265857205e-07,8.249788265857205e-07,8.249788265857205e-07,8.249788265857205e-07
328,i love new england for its european feel and stand in reluctant awe of new york as a city made god but south carolina stole my heart,LABEL_4,-1,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08
329,i love new england for its european feel and stand in reluctant awe of new york as a city made god but south carolina stole my heart,LABEL_4,0,3.0444957701547537e-06,3.0444957701547537e-06,3.0444957701547537e-06,3.0444957701547537e-06,3.0444957701547537e-06,3.0444957701547537e-06
330,i have got older years now to be precise i feel more reluctant to please people,LABEL_4,-1,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08
331,i have got older years now to be precise i feel more reluctant to please people,LABEL_4,0,0.3171001076698303,0.3171001076698303,0.3171001076698303,0.3171001076698303,0.3171001076698303,0.3171001076698303
332,i am quick to cut and run if a relationship isn t working out but occasionally like now i feel reluctant to hurt the other person and i almost feel as if i owe them something,LABEL_4,-1,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08
333,i am quick to cut and run if a relationship isn t working out but occasionally like now i feel reluctant to hurt the other person and i almost feel as if i owe them something,LABEL_4,0,5.068070095148869e-05,5.068070095148869e-05,5.068070095148869e-05,5.068070095148869e-05,5.068070095148869e-05,5.068070095148869e-05
334,i feel hesitant in pushing a girl so sweet but who doesn t acknowledge when her name is being called,LABEL_4,-1,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07
335,i feel hesitant in pushing a girl so sweet but who doesn t acknowledge when her name is being called,LABEL_4,0,5.146803687239299e-06,5.146803687239299e-06,5.146803687239299e-06,5.146803687239299e-06,5.146803687239299e-06,5.146803687239299e-06
336,i cant help feeling hesitant for i dont know where i stand in your life anymore,LABEL_4,-1,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07
337,i cant help feeling hesitant for i dont know where i stand in your life anymore,LABEL_4,0,0.20420855283737183,0.20420855283737183,0.20420855283737183,0.20420855283737183,0.20420855283737183,0.20420855283737183
338,i feel hesitant to tell kevin any of this,LABEL_4,-1,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07
339,i feel hesitant to tell kevin any of this,LABEL_4,0,0.002799151698127389,0.002799151698127389,0.002799151698127389,0.002799151698127389,0.002799151698127389,0.002799151698127389
340,i am feeling so reluctant to leave because being on a holiday just felt soooo good and having to face reality again is the last thing that comes into your mind,LABEL_4,-1,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08
341,i am feeling so reluctant to leave because being on a holiday just felt soooo good and having to face reality again is the last thing that comes into your mind,LABEL_4,0,0.7303648591041565,0.7303648591041565,0.7303648591041565,0.7303648591041565,0.7303648591041565,0.7303648591041565
342,i cant help but feel like my hesitant teaching persona is slowly but surely emerging from slumber ever since yesterday afternoon when i spoke in great depth with my overseer carla about ways to incorporate art into the classroom,LABEL_4,-1,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08
343,i cant help but feel like my hesitant teaching persona is slowly but surely emerging from slumber ever since yesterday afternoon when i spoke in great depth with my overseer carla about ways to incorporate art into the classroom,LABEL_4,0,0.24257004261016846,0.24257004261016846,0.24257004261016846,0.24257004261016846,0.24257004261016846,0.24257004261016846
344,im not really friends with them i feel hesitant about drawing the comics because i feel like im invading the privacy of someone who i dont really know,LABEL_4,-1,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08
345,im not really friends with them i feel hesitant about drawing the comics because i feel like im invading the privacy of someone who i dont really know,LABEL_4,0,3.4054432035190985e-05,3.4054432035190985e-05,3.4054432035190985e-05,3.4054432035190985e-05,3.4054432035190985e-05,3.4054432035190985e-05
